property_id,lat,lng,addr_street,Suburb,price,property_type,year,bedrooms,bathrooms,parking_space,Shopping_center_id,Distance_to_sc,Train_station_id,Distance_to_train_station,travel_min_to_CBD,Transfer_flag,Hospital_id,Distance_to_hospital,Supermarket_id,Distance_to_supermaket
77616,-37.9332688,145.1858266,2 Acol Court,MULGRAVE,4770000,house,2012,3,2,2,SC_073,3006.45,19891,3281.31,46.28,0,hospital_161,2468.7,S_067,384.11
54474,-37.8183002,145.0370659,4 Bowen Street,HAWTHORN,30430000,house,2012,4,2,1,SC_083,274.04,19904,356.79,20.74,0,hospital_086,553.24,S_208,232.99
81233,-37.979988,145.202554,39 Wilma Avenue,DANDENONG,9300000,house,2010,3,1,2,SC_112,1352.7,19889,980.3,51.33,0,hospital_033,1270.37,S_183,1042.4
26208,-37.588369,144.923694,27 Jacaranda Place,CRAIGIEBURN,5600000,house,2013,5,2,2,SC_016,1004.15,40221,2288.57,45.89,0,hospital_104,6944.19,S_178,1104.21
34273,-37.72107697,145.0030365,209 Spring Street,RESERVOIR,6105000,house,2009,2,1,1,SC_103,2062.37,20010,582.5,32.9,0,hospital_139,587.09,S_085,1787.24
80005,-37.991919,145.157046,26 Springvalley Crescent,KEYSBOROUGH,5400000,house,2014,5,3,2,SC_057,1431.56,19890,3255.41,49.29,0,hospital_096,1239.49,S_079,1358.09
31162,-37.757672,145.003164,34 Rossmoyne Street,THORNBURY,11135000,house,2014,3,1,0,SC_103,2016.34,20014,498.44,23.73,0,hospital_035,714.06,S_105,736.0
59342,-37.815829,145.188052,12 Alexander Street,MITCHAM,8030000,house,2015,3,1,1,SC_088,840.83,19900,421.73,39.9,0,hospital_010,800.55,S_202,1375.39
96952,-38.014665,145.28321,5B Jabiru Place,HALLAM,4424000,house,2013,3,2,2,SC_077,3238.12,19885,1226.82,59.29,0,hospital_069,2594.59,S_087,1552.03
70785,-37.89745331,145.1049347,4/7 Mercer Street,OAKLEIGH EAST,6435000,house,2008,2,1,1,SC_087,2284.05,19917,1496.2,34.2,0,hospital_166,220.76,S_026,2137.52
64304,-37.785484,145.268099,34 Binbrook Drive,CROYDON,8592000,house,2016,3,1,2,SC_022,2007.17,19878,1560.91,51.25,0,hospital_164,2712.79,S_181,1630.43
27672,-37.602171,144.922599,72 Axminster Drive,CRAIGIEBURN,5300000,house,2015,5,2,2,SC_016,1291.79,40221,1827.9,45.89,0,hospital_104,5405.2,S_178,1355.89
37290,-37.631342,145.026665,31 Kyabram Street,EPPING,8560000,house,2014,4,2,3,SC_062,5658.78,20005,2362.42,44.0,0,hospital_053,2424.4,S_196,1645.46
43199,-37.724334,145.061117,5 Woodlawn Circuit,MACLEOD,9383000,house,2014,3,2,2,SC_047,3139.45,19983,730.97,31.62,0,hospital_025,1779.97,S_225,2852.31
64661,-37.795081,145.25716,557 Maroondah Highway,CROYDON,3720000,house,2013,3,1,1,SC_022,2323.03,19879,1977.23,47.0,0,hospital_164,1418.11,S_157,299.14
24514,-37.716326,144.965522,6 Wembley Road,FAWKNER,5894000,house,2009,3,1,1,SC_030,2245.41,19962,477.58,33.0,0,hospital_139,2868.43,S_030,2169.57
94017,-38.070381,145.122812,6a Mernda Avenue,BONBEACH,5000000,house,2015,2,1,0,SC_070,5604.13,19858,503.44,54.83,0,hospital_043,8846.6,S_077,1885.66
60183,-37.82783,145.192781,65 Alwyn Street,MITCHAM,8625000,house,2012,3,1,1,SC_088,1498.17,19900,1095.45,39.9,0,hospital_010,1937.72,S_202,1520.13
65045,-37.814478,145.313366,1/21 Lucas Avenue,KILSYTH,5720000,house,2016,3,1,1,SC_022,3167.26,19877,3310.45,55.25,0,hospital_164,5135.65,S_042,1367.55
60790,-37.841309,145.200644,5 Carlinga Drive,VERMONT,12320000,house,2016,3,1,1,SC_088,3069.19,19900,2703.31,39.9,0,hospital_008,2472.14,S_202,2891.76
13171,-37.69763565,144.7449341,45 Panorama Drive,HILLSIDE,5745000,house,2009,4,2,2,SC_048,3943.96,20000,2605.13,39.0,0,hospital_057,9298.85,S_163,755.49
63538,-37.783459,145.265363,14 Melton Grove,CROYDON,4050000,house,2010,3,1,0,SC_022,2335.47,19878,1890.5,51.25,0,hospital_164,2838.38,S_157,1777.74
44247,-37.712652,145.099018,131 Nepean Street,GREENSBOROUGH,6941000,house,2016,3,1,2,SC_017,5498.8,19985,1264.17,38.64,0,hospital_075,1031.95,S_020,890.64
54842,-37.8466392,145.0796405,1/195 Wattle Valley Road,CAMBERWELL,11770000,house,2013,3,2,2,SC_099,3125.27,19850,464.77,32.0,0,hospital_089,1751.88,S_160,1501.88
37328,-37.638016,145.045027,35 Eskay Road,EPPING,5920000,house,2010,3,2,1,SC_062,3878.19,20005,2070.08,44.0,0,hospital_053,2933.31,S_083,2863.62
91170,-37.976886,145.039669,11 Bayview Road,BEAUMARIS,7496000,house,2013,4,1,2,SC_079,3091.84,19866,1733.61,37.94,0,hospital_055,1140.09,S_011,2063.92
71652,-37.8576518,145.2222548,54 Barmah Drive East,WANTIRNA,13390000,house,2010,5,2,2,SC_032,5031.18,19871,3808.21,46.0,0,hospital_008,994.88,S_227,1036.81
34652,-37.72539,145.017603,30 Wilkinson Street,RESERVOIR,8890000,house,2012,3,1,1,SC_047,1843.72,20010,1329.91,32.9,0,hospital_139,1928.62,S_225,981.15
56693,-37.857144,145.129967,403 Highbury Road,BURWOOD,6012000,house,2009,4,2,2,SC_067,3848.94,19875,2023.08,30.0,0,hospital_047,1614.52,S_097,623.13
18619,-37.690395,144.91195,3 Fidge Court,JACANA,7200000,house,2016,3,1,2,SC_059,2390.42,20031,629.25,34.83,0,hospital_104,4481.6,S_153,1614.45
33904,-37.706662,144.986277,154 Broadhurst Avenue,RESERVOIR,7650000,house,2014,3,1,2,SC_103,3915.99,20009,2051.28,33.9,0,hospital_139,1596.99,S_030,2564.55
84921,-37.874795,144.986749,38 Milton Street,ELWOOD,20400000,house,2010,3,1,1,SC_015,862.19,19955,755.98,15.0,0,hospital_009,1540.26,S_133,584.49
96335,-37.91034,145.034124,91 McKinnon Road,MCKINNON,19200000,house,2014,3,1,3,SC_046,3267.08,19940,366.69,36.78,0,hospital_126,1688.95,S_107,1239.92
58492,-37.81585,145.176875,103 Springvale Road,NUNAWADING,4150000,house,2011,1,1,1,SC_088,453.93,19899,557.11,36.9,0,hospital_010,1629.55,S_202,899.06
88939,-37.952093,145.054427,56 Turner Road,HIGHETT,9685000,house,2011,4,2,2,SC_079,1217.7,19872,1175.28,41.4,0,hospital_082,955.08,S_023,829.24
37213,-37.6580162,145.026825,3 Ayers Court,EPPING,3060000,house,2009,3,1,1,SC_062,5219.13,20005,690.69,44.0,0,hospital_053,1158.84,S_229,1166.97
68692,-37.853071,145.015639,9 Osment Street,ARMADALE,22500000,house,2014,3,2,2,SC_038,1535.4,19946,297.53,22.7,0,hospital_132,605.1,S_115,1069.66
13426,-37.699225,144.768593,7 Sacras Court,SYDENHAM,4260000,house,2015,4,2,2,SC_048,4448.66,20000,535.81,39.0,0,hospital_057,7927.62,S_094,755.54
65108,-37.800016,145.307579,12 Ervin Road,KILSYTH,7200000,house,2010,1,1,0,SC_022,2157.47,19877,1751.66,55.25,0,hospital_164,4652.97,S_224,339.57
69999,-37.860537,145.104759,36 Silver Ash Avenue,ASHWOOD,15000000,house,2014,4,2,2,SC_042,2203.63,19840,1590.81,28.0,0,hospital_089,994.22,S_112,1168.99
84710,-37.88697052,144.9905243,187 Ormond Road,ELWOOD,13910000,house,2009,3,1,1,SC_015,2210.18,19954,944.21,17.0,0,hospital_116,1661.39,S_193,1359.61
22355,-37.747025,144.950841,232 Reynard Street,COBURG,7224000,house,2013,2,1,2,SC_030,1628.56,19965,1217.02,28.0,0,hospital_084,1030.3,S_172,1400.32
63224,-37.788816,145.271228,1/106 Maroondah Highway,CROYDON,7358000,house,2016,3,1,1,SC_022,1547.08,19878,1105.7,51.25,0,hospital_164,2517.65,S_181,1174.08
47106,-37.712503,145.143532,37 Stanhope Street,ELTHAM,9250000,house,2014,4,2,2,SC_051,4552.34,19987,395.34,44.67,0,hospital_075,3417.05,S_194,1304.03
47771,-37.800287,145.030506,110 Princess Street,KEW,42330000,house,2016,5,2,2,SC_083,2290.54,19904,2414.72,20.74,0,hospital_029,1338.76,S_039,610.56
90030,-37.96137619,145.0638275,14 Parkin Avenue,CHELTENHAM,13005000,house,2008,4,2,2,SC_079,2417.99,19866,1003.22,37.94,0,hospital_082,624.87,S_023,734.46
27927,-37.590721,144.926494,9 Hayle Court,CRAIGIEBURN,5100000,house,2016,4,2,3,SC_016,1142.3,40221,1930.83,45.89,0,hospital_104,6697.82,S_178,756.01
4335,-37.826978,144.87403,2C Watt Street,SPOTSWOOD,7293000,house,2012,4,3,2,SC_033,2398.15,19995,1123.13,18.3,0,hospital_056,3916.62,S_056,2599.59
5898,-37.785725,144.859773,86 Churchill Avenue,BRAYBROOK,5250000,house,2013,2,1,1,SC_043,896.09,20022,1531.3,21.75,0,hospital_056,2466.35,S_149,896.42
37360,-37.645861,145.054695,38 Halter Crescent,EPPING,3465000,house,2010,3,2,2,SC_062,2791.4,45795,1147.7,47.0,0,hospital_053,3426.63,S_083,1785.99
54173,-37.815273,145.027786,17 Power Street,HAWTHORN,25300000,house,2010,4,2,3,SC_083,897.36,19905,846.65,18.93,0,hospital_086,530.26,S_208,853.34
42430,-37.767414,145.051835,6 Ashby Grove,EAGLEMONT,11440000,house,2010,5,2,1,SC_001,885.68,19934,464.78,25.92,0,hospital_046,1272.63,S_219,894.93
11607,-37.773586,144.87588,8 Flemming Avenue,MARIBYRNONG,7910000,house,2013,3,2,2,SC_052,877.38,20022,3075.23,21.75,0,hospital_056,2357.5,S_049,1176.01
66786,-37.770352,145.327437,97a Landscape Drive,MOOROOLBARK,6864000,house,2014,2,2,1,SC_084,1804.7,19877,2078.03,55.25,0,hospital_113,2581.05,S_168,1479.32
21821,-37.736255,144.963904,11 Rogers Street,COBURG,8541000,house,2014,4,1,2,SC_030,1286.49,19964,318.22,30.0,0,hospital_084,2044.37,S_172,612.89
82217,-37.9991684,145.2397156,45 TARATA DR,DOVETON,2618000,house,2008,3,1,0,SC_077,1008.23,19888,2823.23,54.44,0,hospital_119,2399.24,S_212,2358.7
21728,-37.749857,144.970666,10  Coburg Street,COBURG,6120000,house,2016,3,2,1,SC_030,2653.9,19966,933.36,26.0,0,hospital_144,743.95,S_173,901.49
64959,-37.790341,145.271255,9 Gairns Court,CROYDON,4248000,house,2010,3,1,2,SC_022,1424.5,19878,998.61,51.25,0,hospital_164,2378.64,S_181,1063.8
7815,-37.777425,144.803557,28 Rockbank Road,ARDEER,11340000,house,2016,4,3,2,SC_102,2696.58,20004,1860.75,28.0,0,hospital_057,2116.75,S_130,2255.93
40109,-37.688369,145.076741,23 Brandon Crescent,BUNDOORA,10920000,house,2010,5,2,2,SC_062,4156.65,19984,2590.12,34.64,0,hospital_041,1263.95,S_155,2244.4
12112,-37.704901,144.772251,10 Lily Drive,SYDENHAM,6749000,house,2015,3,2,2,SC_107,3974.39,20000,453.0,39.0,0,hospital_057,7219.94,S_094,454.52
35341,-37.720969,145.020102,60 Goulburn Avenue,RESERVOIR,4860000,house,2010,2,1,0,SC_047,2153.89,20010,1240.37,32.9,0,hospital_139,1977.55,S_225,877.26
87063,-37.911899,145.00368,72 William Street,BRIGHTON,26180000,house,2016,3,2,2,SC_046,4324.82,19951,741.54,22.08,0,hospital_156,1065.05,S_151,639.8
89328,-37.954375,145.027064,207 Bay Road,SANDRINGHAM,10400000,house,2010,3,1,1,SC_079,1361.01,19872,1458.81,41.4,0,hospital_058,1073.79,S_214,1087.38
27608,-37.598975,144.905167,7 Montvale Drive,CRAIGIEBURN,7605000,house,2016,4,2,2,SC_016,1022.34,40221,3379.77,45.89,0,hospital_104,5912.45,S_178,2602.66
91688,-37.990156,145.042987,478 Beach Road,BEAUMARIS,21600000,house,2008,4,3,2,SC_003,4564.08,19865,2153.64,40.35,0,hospital_055,1384.48,S_011,1955.79
54118,-37.826017,145.03738,14 Swinburne Avenue,HAWTHORN,19140000,house,2014,3,1,2,SC_083,637.46,19904,513.23,20.74,0,hospital_127,263.72,S_208,694.52
70638,-37.879743,145.108914,21 Glenora Street,CHADSTONE,8073000,house,2011,3,2,2,SC_042,1552.8,19840,738.23,28.0,0,hospital_166,2187.76,S_112,1991.47
24054,-37.701565,144.962144,163 Jukes Road,FAWKNER,4510000,house,2012,3,2,2,SC_030,3592.56,19961,304.43,35.0,0,hospital_139,3630.03,S_161,1382.48
63802,-37.78424835,145.2996368,2 Cheeseman Street,CROYDON,4522000,house,2009,3,1,1,SC_022,2202.1,19877,1124.45,55.25,0,hospital_164,4675.48,S_181,2097.41
45521,-37.685654,145.12406,8 Toorak Court,GREENSBOROUGH,13910000,house,2014,5,3,2,SC_051,3413.99,19985,2467.75,38.64,0,hospital_075,2695.96,S_051,1044.56
85499,-37.884683,145.009721,3 Hopetoun Street,ELSTERNWICK,4410000,house,2016,4,2,3,SC_023,3061.36,19954,775.21,17.0,0,hospital_079,75.35,S_193,416.41
48000,-37.7965126,145.0344544,173 Peel Street,KEW,8050000,house,2009,2,1,1,SC_083,2668.51,19931,2036.5,20.92,0,hospital_029,1216.89,S_039,1075.68
56525,-37.845415,145.097022,2a Iris Street,BURWOOD,5697000,house,2016,2,1,1,SC_042,3586.94,19849,1604.59,34.0,0,hospital_089,1360.34,S_112,2358.09
39327,-37.700461,145.06821,1 Witney Way,BUNDOORA,6330000,house,2016,4,2,1,SC_047,5395.28,19984,1802.48,34.64,0,hospital_037,973.2,S_155,1192.06
37823,-37.630134,145.035378,9 Basalt Terrace,EPPING,3393000,house,2012,3,2,2,SC_062,5027.18,20005,2520.11,44.0,0,hospital_053,2910.11,S_196,2402.45
57797,-37.829175,145.137066,2/314 Middleborough Road,BLACKBURN,8010000,house,2011,2,1,2,SC_037,1711.4,19897,987.68,36.25,0,hospital_047,1560.88,S_018,935.48
40566,-37.696137,145.042254,4 Neilsen Crescent,BUNDOORA,7657000,house,2016,3,1,1,SC_047,4836.85,20008,2678.78,36.9,0,hospital_037,1464.57,S_155,1146.4
40417,-37.703871,145.054218,34 Boadle Road,BUNDOORA,4785000,house,2010,3,1,2,SC_047,4396.67,19984,2721.49,34.64,0,hospital_037,357.6,S_155,578.39
82347,-37.990619,145.251728,65 Sheoak Street,DOVETON,3501000,house,2015,3,1,2,SC_077,1649.23,19885,3408.98,59.29,0,hospital_119,2938.66,S_195,1534.26
96315,-37.909394,145.026298,9 McKinnon Road,MCKINNON,13580000,house,2010,3,1,1,SC_046,3514.25,19940,1058.92,36.78,0,hospital_126,1152.17,S_107,1788.69
14129,-37.754665,144.913511,24 Violet Street,ESSENDON,10540000,house,2014,2,1,2,SC_082,2405.74,20037,279.96,20.86,0,hospital_128,1328.22,S_197,1160.15
40459,-37.706191,145.056152,36 Norfolk Crescent,BUNDOORA,5005000,house,2009,3,1,2,SC_047,4260.16,19983,2485.38,31.62,0,hospital_037,502.68,S_155,841.6
45604,-37.6926128,145.1164714,92 Greenhill Road,GREENSBOROUGH,5780500,house,2013,5,2,2,SC_051,4355.45,19985,1455.52,38.64,0,hospital_075,1677.46,S_210,1692.22
60738,-37.833973,145.214572,4 Rahnston Court,VERMONT,9090000,house,2016,4,2,2,SC_032,2673.66,19901,1685.72,41.55,0,hospital_008,2032.35,S_040,2750.2
12142,-37.699657,144.75946,102 Delbridge Drive,SYDENHAM,5390000,house,2015,3,1,1,SC_048,4030.23,20000,1306.83,39.0,0,hospital_057,8327.04,S_163,898.42
87105,-37.903976,144.995826,8 Berwick Street,BRIGHTON,11000000,house,2010,3,2,2,SC_015,4146.46,19952,604.0,20.08,0,hospital_198,911.95,S_151,848.92
29228,-37.765423,144.993374,105 Gladstone Avenue,NORTHCOTE,10200000,house,2010,3,1,1,SC_103,2973.71,20015,355.88,21.73,0,hospital_035,1303.88,S_105,1835.05
84443,-37.8488884,145.0032806,9/158 Williams Road,PRAHRAN,2560000,house,2009,1,1,0,SC_024,859.3,19947,488.74,20.7,0,hospital_097,535.09,S_115,198.29
87556,-37.932863,145.013775,26 Kingston Street,HAMPTON,11800000,house,2015,3,1,2,SC_046,2279.98,19949,1221.09,27.08,0,hospital_036,1383.46,S_088,1116.53
40838,-37.700841,145.064788,533 Grimshaw Street,BUNDOORA,5840000,house,2012,3,1,1,SC_047,5179.98,19984,2017.4,34.64,0,hospital_037,668.87,S_155,906.33
63609,-37.78833,145.303396,159 Lincoln Road,CROYDON,5138000,house,2013,3,1,1,SC_022,2151.13,19877,886.96,55.25,0,hospital_164,4728.51,S_224,1654.52
40046,-37.677492,145.049037,21 Lemon Gum Parade,BUNDOORA,4840000,house,2010,3,2,2,SC_062,4310.71,20007,3078.6,38.9,0,hospital_041,1980.41,S_155,2415.9
4479,-37.846298,144.86946,44 Severn Street,NEWPORT,4500000,house,2010,3,1,2,SC_033,2959.02,19994,1305.3,20.47,0,hospital_141,2642.7,S_056,2359.79
50865,-37.78942871,145.1302185,16 Gifford Road,DONCASTER,7900000,house,2009,3,1,1,SC_091,454.36,20042,3405.37,30.56,0,hospital_194,2225.38,S_188,610.21
41766,-37.745417,145.070021,19 Station Road,ROSANNA,12120000,house,2014,4,2,2,SC_017,1159.19,19936,443.32,28.62,0,hospital_066,1313.09,S_100,1536.32
47563,-37.711903,145.16793,8 Paltara Court,ELTHAM,4770000,house,2015,3,2,1,SC_051,4317.08,19987,1780.2,44.67,0,hospital_075,5517.43,S_194,939.95
57649,-37.815311,145.141185,14 Patricia Road,BLACKBURN,11500000,house,2015,3,1,2,SC_037,1701.26,19897,610.29,36.25,0,hospital_154,1892.33,S_147,1788.4
52245,-37.822308,145.002898,126 Coppin Street,RICHMOND,19360000,house,2014,2,1,0,SC_038,2086.83,19907,685.91,6.0,0,hospital_122,264.19,S_076,1554.08
74610,-37.88476562,145.0656891,14/1162 Dandenong Road,CARNEGIE,7684000,house,2009,3,2,2,SC_041,617.56,19919,622.62,30.24,0,hospital_108,2012.56,S_048,668.38
20521,-37.764891,144.958286,14 Lyle Street,BRUNSWICK,7070000,house,2015,2,1,1,SC_030,3686.79,19968,335.12,21.0,0,hospital_011,1146.46,S_074,567.33
24080,-37.701469,144.96129,173 Jukes Road,FAWKNER,4320000,house,2014,3,1,2,SC_030,3581.41,19961,230.26,35.0,0,hospital_139,3700.91,S_161,1355.37
47473,-37.709025,145.157213,7 Penrith Court,ELTHAM,8175000,house,2012,3,1,1,SC_051,3942.07,19987,968.31,44.67,0,hospital_075,4542.69,S_194,668.72
3595,-37.81518173,144.8774719,48 Tuppen Street,YARRAVILLE,6930000,house,2008,3,1,1,SC_043,2777.06,19996,1098.41,15.3,0,hospital_056,2571.65,S_201,2417.56
87617,-37.932046,145.001938,31 Avondale Street,HAMPTON,43040000,house,2016,4,2,2,SC_046,3302.16,19949,661.48,27.08,0,hospital_036,1166.29,S_088,567.17
3434,-37.816483,144.873646,37 Drew Street,YARRAVILLE,8652000,house,2010,3,1,0,SC_033,2622.34,19996,1434.05,15.3,0,hospital_056,2824.02,S_149,2755.7
90824,-37.9651483,145.0852665,55 Benkel Avenue,CHELTENHAM,6240000,house,2012,3,2,2,SC_003,744.74,19865,2564.0,40.35,0,hospital_109,962.66,S_003,2223.79
48153,-37.812943,145.040994,24 Fitzwilliam Street,KEW,23760000,house,2016,5,2,1,SC_083,963.11,19904,1029.94,20.74,0,hospital_064,798.2,S_208,920.78
75513,-37.90482712,145.0666046,9 Kinlock Avenue,MURRUMBEENA,6200000,house,2009,3,1,2,SC_087,2251.57,19918,1471.24,32.2,0,hospital_159,1930.35,S_015,2108.13
81716,-37.986484,145.234029,12 Laurina Court,DOVETON,4550000,house,2016,3,1,1,SC_112,1665.07,19888,2167.22,54.44,0,hospital_119,1330.23,S_184,1535.84
34344,-37.692208,144.980694,223 Mahoneys Road,RESERVOIR,3200000,house,2010,3,1,2,SC_030,5222.06,19961,2140.72,35.0,0,hospital_139,3210.65,S_161,1997.64
13550,-37.71644,144.770124,9 Aitken Drive,DELAHEY,5600000,house,2010,3,2,1,SC_048,3119.14,20000,1741.44,39.0,0,hospital_057,6269.45,S_094,1662.81
23209,-37.736236,144.982431,83 Elizabeth Street,COBURG,10720000,house,2015,4,2,1,SC_103,1758.24,20012,1615.55,27.73,0,hospital_144,2440.13,S_030,745.4
17897,-37.699265,144.908461,96 Valley Crescent,GLENROY,10200000,house,2016,3,1,1,SC_059,2408.46,20031,797.13,34.83,0,hospital_184,4799.81,S_209,1560.47
90437,-37.971329,145.061127,29 Eden Street,CHELTENHAM,15400000,house,2016,3,2,3,SC_003,2451.76,19866,776.93,37.94,0,hospital_133,1215.29,S_011,1144.93
81972,-37.993579,145.242028,22 Tristania Street,DOVETON,3795000,house,2015,4,1,2,SC_077,1404.59,19888,2862.24,54.44,0,hospital_119,2231.31,S_195,2247.14
28896,-37.80997467,145.0026398,20 Cooke Street,ABBOTSFORD,4527000,house,2008,2,1,0,SC_068,2741.82,19977,892.97,8.31,0,hospital_134,167.18,S_076,622.58
63767,-37.798396,145.295871,19 Ruskin Avenue,CROYDON,16650000,house,2010,3,2,2,SC_022,1127.79,19878,1383.25,51.25,0,hospital_164,3692.87,S_055,1147.54
25116,-37.582653,144.936162,11 Goulburn Way,CRAIGIEBURN,3550000,house,2011,3,2,1,SC_005,1652.36,40221,2224.75,45.89,0,hospital_104,7700.64,S_178,1277.43
85461,-37.885517,144.99911,27 Nepean Highway,ELSTERNWICK,17280000,house,2016,3,1,2,SC_015,2474.3,19954,178.62,17.0,0,hospital_116,899.29,S_193,627.43
28574,-37.8023147,144.9848965,24/125 Oxford Street,COLLINGWOOD,24160000,house,2013,2,2,2,SC_008,1697.25,19976,816.65,10.31,0,hospital_178,766.06,S_175,160.24
96969,-38.0074484,145.2777318,6 Mornmoot Court,HALLAM,5940000,house,2014,4,2,2,SC_077,2593.32,19885,1341.39,59.29,0,hospital_069,3492.4,S_212,1100.99
78384,-37.923348,145.190902,8 Rathdowne Way,MULGRAVE,10880000,house,2011,4,2,2,SC_073,1951.14,19913,4392.17,44.26,0,hospital_161,2585.97,S_067,1424.99
81521,-37.976316,145.197008,8 Goldlang Street,DANDENONG,18200000,house,2011,1,1,0,SC_112,1987.02,19889,521.27,51.33,0,hospital_018,1110.89,S_183,1648.16
83619,-37.8568875,145.0017213,19 Williams Road,WINDSOR,12144000,house,2013,2,1,1,SC_066,1285.47,19957,856.37,11.0,0,hospital_063,333.71,S_115,1032.53
76641,-37.927585,145.125237,199 Carinish Road,CLAYTON,13736000,house,2010,3,1,0,SC_003,5794.75,19915,524.31,39.21,0,hospital_076,765.99,S_169,609.19
19935,-37.777882,144.939373,23 Manchester Lane,PARKVILLE,8460000,house,2015,3,2,2,SC_011,2104.44,19971,1141.89,16.0,0,hospital_102,542.53,S_086,1446.8
94900,-37.90467072,145.0273743,16 Sherwood Street,ORMOND,7380000,house,2009,3,1,1,SC_023,3449.26,19941,1087.21,35.78,0,hospital_126,835.7,S_151,1968.69
89238,-37.950552,145.016169,16 Codrington Street,SANDRINGHAM,16200000,house,2015,2,1,2,SC_079,2191.66,19948,1019.2,29.08,0,hospital_058,1242.78,S_214,775.11
35080,-37.725371,144.997101,5 Excelsior Street,RESERVOIR,8481000,house,2015,3,1,2,SC_103,1638.73,20011,602.7,29.73,0,hospital_139,872.69,S_030,1281.44
5491,-37.787943,144.857761,13 Alwyn Court,BRAYBROOK,8415000,house,2010,4,1,3,SC_043,716.48,20022,1338.81,21.75,0,hospital_174,2496.51,S_149,716.78
23179,-37.736129,144.958371,8 Higinbotham Street,COBURG,2488000,house,2013,3,1,0,SC_030,835.91,19964,488.86,30.0,0,hospital_084,2000.04,S_172,862.35
39432,-37.697889,145.040512,106 Holt Parade,BUNDOORA,6075000,house,2014,3,1,0,SC_047,4614.4,20008,2543.89,36.9,0,hospital_037,1538.95,S_155,1266.97
70324,-37.86676025,145.0665283,8 Dunlop Street,ASHBURTON,9710000,house,2008,4,2,3,SC_041,2118.76,19837,398.27,21.0,0,hospital_108,505.46,S_048,2117.31
42630,-37.739932,145.09105,82 Rutherford Road,VIEWBANK,6930000,house,2015,3,2,2,SC_017,2652.63,19936,2217.14,28.62,0,hospital_066,3089.35,S_100,2923.26
69834,-37.857115,145.104022,27 Ashwood Drive,ASHWOOD,3440000,house,2016,4,3,2,SC_042,2505.93,19840,1967.63,28.0,0,hospital_089,867.8,S_112,1375.27
47956,-37.796692,145.039891,16 Loch Street,KEW,18480000,house,2014,4,3,3,SC_083,2673.58,19931,2173.99,20.92,0,hospital_064,1527.3,S_039,1281.69
28717,-37.800205,144.988677,84 Perry Street,COLLINGWOOD,5840000,house,2014,2,1,1,SC_008,2103.73,19975,521.11,11.27,0,hospital_178,1146.35,S_060,498.84
1718,-37.81922913,144.8478699,12 Stenhouse Avenue,BROOKLYN,7056000,house,2009,2,1,0,SC_033,834.38,20022,2589.12,21.75,0,hospital_056,4449.9,S_056,1802.94
26355,-37.60735,144.913218,3 Kirribilli Close,CRAIGIEBURN,5460000,house,2015,3,2,2,SC_016,1612.22,40221,2725.24,45.89,0,hospital_104,4866.82,S_178,2359.62
70653,-37.883428,145.099157,22 Hiscock Street,CHADSTONE,16350000,house,2015,3,1,1,SC_042,954.46,19839,1251.63,26.0,0,hospital_166,1861.24,S_026,1357.4
61487,-37.805688,145.229582,2 Kennedy Avenue,RINGWOOD,7290000,house,2014,3,2,2,SC_032,789.34,19902,1136.55,43.55,0,hospital_105,1332.84,S_190,642.12
23007,-37.75306702,144.9514008,6 Hawthorn Street,COBURG,6240000,house,2009,3,1,2,SC_030,2302.67,19966,930.77,26.0,0,hospital_084,626.06,S_173,1749.04
68723,-37.85860443,145.0349579,1/79 Stanhope Street,MALVERN,10920000,house,2009,2,1,1,SC_023,2078.05,19944,986.28,20.25,0,hospital_157,496.29,S_235,559.17
42859,-37.72792816,145.1028748,15 Aminya Cres,YALLAMBIE,7040000,house,2008,3,1,0,SC_009,4308.49,19986,2161.32,40.86,0,hospital_075,2551.47,S_020,2598.17
20791,-37.772726,144.963541,21 Charles Street,BRUNSWICK,10990000,house,2015,3,1,0,SC_011,4306.73,19969,493.48,20.0,0,hospital_102,1843.54,S_138,411.64
40094,-37.678415,145.052072,22 Velvet Avenue,BUNDOORA,12825000,house,2016,4,3,2,SC_062,4187.6,20007,3336.49,38.9,0,hospital_041,1740.51,S_155,2271.38
57012,-37.825435,145.082085,12 Bryson Street,CANTERBURY,28220000,house,2011,4,2,2,SC_099,2117.99,19893,130.03,28.78,0,hospital_168,3304.65,S_160,1443.45
87465,-37.940278,145.020058,1a Bronte Court,HAMPTON,12376000,house,2012,3,2,2,SC_046,1607.59,19937,1606.09,39.4,0,hospital_036,1454.58,S_214,600.07
96381,-37.999318,145.263103,1 Sophie Court,HALLAM,2583000,house,2013,3,1,0,SC_077,1453.17,19885,2132.63,59.29,0,hospital_119,4181.91,S_212,643.68
19901,-37.79421234,144.9555206,155 Park Drive,PARKVILLE,21360000,house,2009,3,2,1,SC_007,2155.92,19970,1476.7,18.0,0,hospital_197,470.26,S_044,1895.63
9948,-37.79615784,144.9330444,11 Albermarle Street,KENSINGTON,5951000,house,2008,2,1,0,SC_011,2136.14,20041,345.23,13.87,0,hospital_114,293.6,S_086,1098.0
19748,-37.676334,144.900995,44 Eyre Street,WESTMEADOWS,10560000,house,2015,5,3,2,SC_059,1935.44,20030,1802.58,36.83,0,hospital_104,3327.69,S_153,1830.25
96013,-37.909521,145.050682,6 Blackshaw Street,MCKINNON,17850000,house,2010,4,2,2,SC_041,2844.88,19940,1091.09,36.78,0,hospital_159,2005.28,S_107,1345.04
